" ","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence","","United Arab Emirates","","Australia","","Canada","","China, People's Republic of","","Germany","","Fiji","","France","","United Kingdom","","Hong Kong (Special Administrative Region)","","Ireland","","India","","Japan","","Korea, Republic of","","Sri Lanka","","Malaysia","","Philippines","","Singapore","","Thailand","","United States of America","","Viet Nam","","Samoa","","South Africa","","Not Stated","","Total All Countries of Last Permanent Residence",""
" ","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate","Estimate","Standard error of estimate"
"2009M11",1,0,40,0,12,0,100,0,14,0,52,0,2,0,293,0,1,0,4,0,83,0,6,0,6,0,3,0,14,0,34,0,3,0,9,0,23,0,2,0,56,0,29,0,264,0,1211,0,5,0,55,0,39,0,119,0,48,0,21,0,26,0,337,0,3,0,58,0,64,0,35,0,16,0,4,0,13,0,50,0,4,0,16,0,57,0,0,0,3,0,31,0,47,0,1261,0
"2009M12",3,0,45,0,7,0,92,0,5,0,91,0,1,0,230,0,1,0,12,0,63,0,12,0,25,0,4,0,24,0,53,0,8,0,6,0,46,0,9,0,151,0,53,0,191,0,1285,0,6,0,48,0,14,0,80,0,22,0,49,0,18,0,220,0,1,0,21,0,71,0,19,0,9,0,8,0,18,0,47,0,3,0,5,0,56,0,3,0,7,0,24,0,48,0,964,0
"2010M01",8,0,39,0,16,0,92,0,11,0,126,0,4,0,347,0,13,0,5,0,52,0,3,0,16,0,20,0,60,0,59,0,20,0,4,0,32,0,2,0,33,0,102,0,245,0,1498,0,4,0,77,0,55,0,65,0,42,0,40,0,36,0,324,0,3,0,52,0,64,0,16,0,13,0,5,0,15,0,43,0,7,0,6,0,82,0,2,0,1,0,37,0,48,0,1175,0
"2010M02",3,0,31,0,14,0,56,0,10,0,60,0,2,0,190,0,1,0,4,0,41,0,7,0,19,0,5,0,26,0,26,0,11,0,2,0,20,0,4,0,92,0,53,0,195,0,975,0,1,0,66,0,26,0,56,0,31,0,25,0,32,0,241,0,2,0,39,0,94,0,31,0,14,0,6,0,12,0,66,0,5,0,9,0,67,0,3,0,9,0,8,0,49,0,1099,0
"2010M03",2,0,32,0,0,0,151,0,7,0,47,0,0,0,128,0,3,0,5,0,64,0,13,0,24,0,9,0,22,0,62,0,4,0,4,0,14,0,7,0,78,0,40,0,209,0,1127,0,8,0,73,0,15,0,86,0,29,0,19,0,35,0,210,0,6,0,36,0,92,0,29,0,17,0,8,0,17,0,54,0,2,0,14,0,41,0,0,0,1,0,17,0,47,0,1112,0
"2010M04",3,0,26,0,1,0,70,0,3,0,43,0,1,0,182,0,1,0,6,0,65,0,7,0,16,0,6,0,7,0,71,0,7,0,5,0,13,0,4,0,81,0,58,0,176,0,976,0,3,0,63,0,21,0,56,0,26,0,20,0,8,0,154,0,5,0,17,0,75,0,41,0,13,0,5,0,9,0,36,0,4,0,7,0,59,0,2,0,5,0,15,0,37,0,842,0
"2010M05",1,0,22,0,3,0,114,0,5,0,31,0,1,0,156,0,1,0,12,0,48,0,3,0,10,0,5,0,9,0,86,0,6,0,4,0,35,0,3,0,45,0,49,0,174,0,992,0,5,0,60,0,19,0,46,0,20,0,26,0,9,0,201,0,4,0,35,0,86,0,31,0,30,0,9,0,16,0,42,0,4,0,12,0,51,0,1,0,7,0,19,0,50,0,911,0
"2010M06",1,0,34,0,4,0,120,0,8,0,29,0,6,0,152,0,2,0,11,0,47,0,2,0,10,0,6,0,18,0,67,0,14,0,0,0,45,0,1,0,34,0,37,0,243,0,983,0,4,0,60,0,25,0,40,0,18,0,27,0,14,0,203,0,6,0,46,0,59,0,34,0,29,0,13,0,11,0,54,0,9,0,6,0,49,0,4,0,1,0,19,0,42,0,903,0
"2010M07",10,0,34,0,16,0,101,0,11,0,12,0,1,0,174,0,6,0,2,0,48,0,7,0,10,0,3,0,10,0,58,0,14,0,7,0,36,0,2,0,71,0,34,0,198,0,1042,0,3,0,42,0,33,0,41,0,14,0,33,0,9,0,172,0,3,0,36,0,88,0,21,0,18,0,9,0,7,0,48,0,11,0,10,0,83,0,1,0,8,0,21,0,47,0,885,0
"2010M08",9,0,31,0,10,0,126,0,15,0,38,0,1,0,250,0,1,0,1,0,45,0,5,0,5,0,13,0,15,0,61,0,5,0,3,0,34,0,15,0,88,0,49,0,374,0,1318,0,3,0,64,0,22,0,57,0,37,0,25,0,10,0,322,0,3,0,26,0,124,0,17,0,12,0,10,0,8,0,61,0,7,0,17,0,91,0,1,0,11,0,16,0,63,0,1129,0
"2010M09",4,0,26,0,18,0,93,0,10,0,40,0,5,0,332,0,3,0,21,0,41,0,7,0,12,0,13,0,7,0,59,0,7,0,6,0,55,0,3,0,52,0,45,0,245,0,1233,0,4,0,72,0,35,0,101,0,61,0,19,0,31,0,314,0,10,0,56,0,88,0,32,0,20,0,7,0,10,0,53,0,8,0,13,0,86,0,9,0,6,0,21,0,69,0,1320,0
"2010M10",7,0,25,0,9,0,113,0,14,0,31,0,1,0,298,0,2,0,7,0,25,0,3,0,14,0,15,0,24,0,46,0,7,0,7,0,22,0,12,0,38,0,42,0,238,0,1131,0,2,0,84,0,33,0,193,0,61,0,22,0,39,0,329,0,8,0,53,0,78,0,32,0,29,0,7,0,13,0,61,0,8,0,8,0,68,0,2,0,2,0,17,0,64,0,1470,0
"2010M11",1,0,39,0,9,0,123,0,7,0,13,0,1,0,252,0,2,0,5,0,36,0,2,0,17,0,7,0,41,0,40,0,17,0,2,0,37,0,6,0,50,0,27,0,243,0,1110,0,4,0,83,0,55,0,138,0,48,0,12,0,58,0,357,0,11,0,66,0,71,0,34,0,15,0,4,0,13,0,71,0,10,0,9,0,67,0,3,0,7,0,20,0,72,0,1466,0
"2010M12",3,0,30,0,6,0,76,0,10,0,44,0,9,0,240,0,3,0,7,0,42,0,8,0,22,0,12,0,18,0,43,0,11,0,6,0,24,0,8,0,60,0,67,0,240,0,1150,0,6,0,51,0,29,0,91,0,32,0,35,0,29,0,233,0,7,0,41,0,68,0,20,0,9,0,7,0,9,0,48,0,23,0,9,0,67,0,2,0,12,0,17,0,54,0,1094,0
"2011M01",3,0,41,0,17,0,112,0,2,0,42,0,2,0,273,0,7,0,7,0,37,0,3,0,17,0,12,0,55,0,56,0,9,0,50,0,37,0,0,0,47,0,85,0,232,0,1350,0,6,0,102,0,55,0,51,0,39,0,28,0,34,0,363,0,2,0,68,0,59,0,29,0,11,0,11,0,10,0,72,0,8,0,8,0,87,0,1,0,6,0,31,0,57,0,1327,0
"2011M02",4,0,32,0,5,0,94,0,8,0,29,0,5,0,193,0,1,0,7,0,45,0,6,0,25,0,11,0,22,0,46,0,6,0,4,0,27,0,2,0,121,0,42,0,237,0,1108,0,6,0,100,0,35,0,71,0,30,0,23,0,38,0,282,0,9,0,60,0,94,0,28,0,11,0,18,0,12,0,82,0,10,0,27,0,72,0,2,0,3,0,26,0,52,0,1296,0
"2011M03",4,0,29,0,15,0,169,0,3,0,46,0,0,0,114,0,2,0,10,0,68,0,15,0,14,0,17,0,23,0,17,0,3,0,3,0,27,0,13,0,153,0,44,0,272,0,1176,0,5,0,88,0,24,0,116,0,36,0,16,0,37,0,213,0,7,0,62,0,102,0,41,0,19,0,9,0,16,0,73,0,6,0,11,0,84,0,7,0,7,0,14,0,67,0,1326,0
"2011M04",5,0,37,0,11,0,99,0,4,0,38,0,2,0,136,0,7,0,2,0,36,0,13,0,9,0,2,0,12,0,105,0,8,0,7,0,19,0,1,0,76,0,36,0,223,0,983,0,3,0,67,0,24,0,77,0,34,0,13,0,17,0,195,0,9,0,57,0,65,0,42,0,19,0,17,0,10,0,58,0,10,0,11,0,44,0,6,0,5,0,14,0,62,0,1067,0
"2011M05",7,0,20,0,2,0,122,0,12,0,38,0,0,0,176,0,1,0,7,0,53,0,5,0,7,0,4,0,16,0,55,0,4,0,2,0,12,0,4,0,84,0,28,0,270,0,1052,0,7,0,76,0,23,0,73,0,22,0,13,0,18,0,282,0,12,0,53,0,87,0,42,0,31,0,9,0,15,0,62,0,23,0,8,0,63,0,5,0,6,0,26,0,62,0,1198,0
"2011M06",2,0,38,0,5,0,140,0,4,0,17,0,4,0,173,0,5,0,12,0,48,0,2,0,12,0,1,0,13,0,67,0,4,0,13,0,37,0,2,0,92,0,37,0,240,0,1088,0,7,0,63,0,14,0,84,0,22,0,17,0,25,0,230,0,7,0,50,0,78,0,44,0,30,0,9,0,11,0,72,0,8,0,7,0,59,0,3,0,5,0,15,0,60,0,1067,0
"2011M07",4,0,23,0,14,0,122,0,7,0,47,0,0,0,203,0,6,0,9,0,34,0,1,0,10,0,7,0,11,0,34,0,11,0,2,0,56,0,6,0,71,0,53,0,228,0,1089,0,7,0,75,0,28,0,77,0,21,0,17,0,14,0,214,0,1,0,64,0,83,0,29,0,19,0,15,0,13,0,86,0,10,0,16,0,63,0,5,0,2,0,24,0,73,0,1118,0
"2011M08",5,0,27,0,10,0,161,0,16,0,36,0,0,0,253,0,2,0,10,0,42,0,7,0,11,0,2,0,21,0,53,0,6,0,1,0,29,0,6,0,67,0,42,0,235,0,1202,0,12,0,64,0,24,0,131,0,42,0,14,0,13,0,397,0,5,0,86,0,100,0,15,0,18,0,11,0,9,0,76,0,16,0,9,0,80,0,1,0,11,0,32,0,86,0,1464,0
"2011M09",3,0,31,0,14,0,128,0,19,0,34,0,2,0,235,0,11,0,22,0,39,0,7,0,8,0,4,0,10,0,34,0,8,0,4,0,29,0,1,0,42,0,33,0,290,0,1130,0,12,0,80,0,42,0,98,0,40,0,22,0,45,0,379,0,7,0,108,0,71,0,39,0,21,0,17,0,19,0,58,0,10,0,17,0,85,0,0,0,4,0,22,0,84,0,1530,0
"2011M10",1,0,24,0,13,0,107,0,8,0,30,0,4,0,250,0,5,0,12,0,33,0,8,0,14,0,4,0,55,0,33,0,10,0,38,0,15,0,3,0,79,0,32,0,270,0,1175,0,5,0,88,0,30,0,116,0,58,0,21,0,33,0,338,0,15,0,83,0,86,0,28,0,17,0,11,0,8,0,61,0,15,0,14,0,75,0,3,0,4,0,17,0,82,0,1442,0
"2011M11",8,0,29,0,3,0,154,0,8,0,29,0,9,0,287,0,3,0,12,0,55,0,8,0,11,0,11,0,18,0,36,0,12,0,3,0,38,0,10,0,82,0,27,0,240,0,1190,0,9,0,60,0,43,0,122,0,52,0,17,0,38,0,356,0,7,0,83,0,67,0,33,0,28,0,12,0,17,0,101,0,13,0,23,0,72,0,2,0,10,0,19,0,97,0,1607,0
"2011M12",2,0,51,0,12,0,134,0,6,0,64,0,8,0,226,0,0,0,8,0,32,0,12,0,18,0,2,0,21,0,49,0,19,0,1,0,30,0,4,0,136,0,84,0,209,0,1241,0,7,0,57,0,37,0,71,0,28,0,22,0,22,0,224,0,3,0,47,0,68,0,19,0,15,0,8,0,7,0,56,0,4,0,12,0,74,0,2,0,16,0,29,0,84,0,1161,0
"2012M01",14,0,46,0,6,0,127,0,20,0,61,0,4,0,200,0,2,0,7,0,56,0,11,0,11,0,3,0,80,0,50,0,18,0,38,0,27,0,2,0,34,0,58,0,325,0,1359,0,12,0,79,0,35,0,49,0,47,0,14,0,36,0,378,0,5,0,81,0,56,0,36,0,14,0,13,0,7,0,60,0,21,0,8,0,100,0,3,0,12,0,25,0,67,0,1407,0
"2012M02",4,0,30,0,3,0,109,0,6,0,44,0,0,0,156,0,11,0,6,0,54,0,10,0,19,0,8,0,19,0,46,0,21,0,6,0,28,0,4,0,85,0,28,0,253,0,1061,0,11,0,110,0,40,0,110,0,32,0,27,0,45,0,341,0,7,0,90,0,128,0,25,0,19,0,16,0,18,0,100,0,14,0,10,0,78,0,12,0,14,0,31,0,82,0,1642,0
"2012M03",1,0,22,0,3,0,165,0,2,0,30,0,0,0,124,0,4,0,9,0,66,0,7,0,13,0,14,0,26,0,50,0,6,0,6,0,16,0,8,0,93,0,37,0,422,0,1250,0,9,0,95,0,38,0,160,0,31,0,10,0,32,0,261,0,16,0,76,0,119,0,29,0,20,0,8,0,11,0,65,0,21,0,16,0,59,0,2,0,6,0,12,0,75,0,1527,0
"2012M04",0,0,26,0,3,0,127,0,7,0,46,0,0,0,100,0,1,0,15,0,56,0,3,0,13,0,3,0,14,0,61,0,15,0,10,0,20,0,2,0,106,0,25,0,211,0,937,0,7,0,68,0,16,0,77,0,24,0,23,0,24,0,210,0,4,0,52,0,97,0,32,0,14,0,15,0,10,0,65,0,17,0,11,0,42,0,2,0,4,0,10,0,55,0,1084,0
"2012M05",2,0,24,0,1,0,154,0,2,0,37,0,2,0,84,0,6,0,3,0,79,0,11,0,11,0,8,0,21,0,79,0,7,0,16,0,18,0,2,0,120,0,27,0,363,0,1157,0,9,0,75,0,36,0,109,0,25,0,18,0,19,0,231,0,7,0,83,0,101,0,38,0,22,0,15,0,13,0,69,0,6,0,16,0,58,0,4,0,9,0,23,0,82,0,1288,0
"2012M06",14,0,18,0,6,0,187,0,9,0,23,0,2,0,152,0,7,0,4,0,100,0,4,0,18,0,9,0,21,0,54,0,25,0,7,0,16,0,5,0,55,0,27,0,314,0,1172,0,12,0,58,0,43,0,132,0,26,0,23,0,18,0,250,0,10,0,63,0,130,0,31,0,30,0,12,0,9,0,82,0,21,0,8,0,81,0,7,0,4,0,23,0,77,0,1381,0
"2012M07",13,0,29,0,11,0,103,0,3,0,39,0,1,0,113,0,3,0,3,0,52,0,5,0,11,0,9,0,21,0,49,0,17,0,18,0,26,0,5,0,54,0,19,0,213,0,879,0,13,0,47,0,18,0,108,0,23,0,19,0,12,0,198,0,2,0,40,0,110,0,19,0,19,0,13,0,12,0,105,0,24,0,14,0,81,0,4,0,10,0,22,0,71,0,1167,0
"2012M08",1,0,26,0,11,0,142,0,11,0,31,0,1,0,233,0,11,0,11,0,72,0,3,0,4,0,6,0,21,0,51,0,6,0,7,0,27,0,7,0,41,0,40,0,358,0,1280,0,11,0,66,0,39,0,145,0,31,0,27,0,10,0,379,0,10,0,61,0,121,0,13,0,11,0,16,0,11,0,83,0,25,0,13,0,80,0,7,0,6,0,24,0,94,0,1530,0
"2012M09",2,0,34,0,16,0,132,0,10,0,34,0,7,0,254,0,9,0,12,0,67,0,1,0,12,0,7,0,13,0,54,0,14,0,3,0,39,0,0,0,32,0,25,0,187,0,1100,0,6,0,112,0,54,0,153,0,53,0,22,0,40,0,403,0,12,0,81,0,98,0,28,0,28,0,9,0,14,0,130,0,19,0,23,0,102,0,3,0,9,0,20,0,118,0,1867,0
"2012M10",1,0,25,0,10,0,117,0,12,0,20,0,2,0,230,0,2,0,4,0,41,0,4,0,15,0,2,0,33,0,53,0,20,0,16,0,22,0,6,0,108,0,15,0,255,0,1186,0,10,0,93,0,52,0,118,0,52,0,18,0,40,0,377,0,19,0,88,0,94,0,21,0,18,0,13,0,18,0,118,0,11,0,14,0,78,0,10,0,7,0,19,0,90,0,1708,0
"2012M11",5,0,34,0,5,0,157,0,13,0,31,0,3,0,216,0,1,0,7,0,53,0,7,0,11,0,4,0,27,0,24,0,21,0,7,0,28,0,4,0,113,0,32,0,323,0,1260,0,3,0,103,0,44,0,141,0,61,0,20,0,52,0,426,0,15,0,125,0,88,0,22,0,21,0,8,0,9,0,87,0,16,0,18,0,65,0,8,0,3,0,29,0,98,0,1833,0
"2012M12",5,0,51,0,8,0,114,0,6,0,46,0,1,0,184,0,3,0,4,0,49,0,10,0,7,0,3,0,30,0,33,0,23,0,7,0,23,0,3,0,121,0,65,0,277,0,1211,0,5,0,76,0,37,0,97,0,43,0,42,0,27,0,273,0,6,0,37,0,82,0,14,0,12,0,9,0,15,0,65,0,16,0,14,0,58,0,6,0,6,0,28,0,75,0,1271,0
"2013M01",17,0,42,0,8,0,121,0,14,0,43,0,8,0,175,0,3,0,2,0,73,0,13,0,16,0,3,0,71,0,59,0,21,0,9,0,24,0,3,0,34,0,44,0,365,0,1371,0,8,0,126,0,48,0,129,0,42,0,26,0,57,0,357,0,9,0,83,0,96,0,26,0,7,0,21,0,11,0,67,0,20,0,12,0,106,0,10,0,6,0,34,0,94,0,1660,0
"2013M02",7,0,38,0,8,0,90,0,4,0,30,0,0,0,108,0,13,0,8,0,52,0,5,0,23,0,7,0,24,0,28,0,25,0,2,0,19,0,10,0,99,0,31,0,249,0,1036,0,3,0,132,0,37,0,99,0,58,0,21,0,56,0,371,0,2,0,109,0,131,0,25,0,16,0,22,0,12,0,92,0,21,0,11,0,79,0,6,0,15,0,26,0,98,0,1739,0
"2013M03",3,0,40,0,0,0,160,0,7,0,22,0,0,0,105,0,4,0,6,0,93,0,6,0,25,0,12,0,19,0,57,0,16,0,4,0,10,0,4,0,69,0,37,0,404,0,1224,0,5,0,129,0,27,0,155,0,39,0,28,0,41,0,262,0,8,0,71,0,135,0,33,0,18,0,18,0,24,0,79,0,23,0,17,0,74,0,8,0,8,0,28,0,119,0,1768,0
"2013M04",9,0,20,0,2,0,103,0,8,0,12,0,2,0,105,0,3,0,4,0,62,0,17,0,12,0,4,0,22,0,69,0,15,0,11,0,13,0,2,0,67,0,31,0,265,0,1050,0,7,0,111,0,34,0,119,0,24,0,16,0,29,0,273,0,10,0,60,0,102,0,40,0,28,0,8,0,10,0,97,0,9,0,11,0,71,0,1,0,5,0,28,0,88,0,1479,0
"2013M05",4,0,40,0,4,0,90,0,6,0,16,0,0,0,104,0,4,0,7,0,80,0,1,0,7,0,5,0,14,0,54,0,16,0,5,0,19,0,3,0,75,0,20,0,231,0,962,0,17,0,119,0,19,0,99,0,28,0,44,0,32,0,282,0,5,0,61,0,119,0,28,0,27,0,14,0,13,0,102,0,10,0,14,0,67,0,4,0,9,0,16,0,94,0,1446,0
"2013M06",6,0,45,0,3,0,133,0,1,0,12,0,3,0,105,0,5,0,5,0,35,0,6,0,9,0,7,0,29,0,54,0,31,0,2,0,32,0,7,0,39,0,15,0,251,0,974,0,19,0,100,0,42,0,76,0,32,0,36,0,32,0,272,0,15,0,79,0,140,0,47,0,36,0,18,0,16,0,97,0,21,0,18,0,108,0,7,0,11,0,32,0,80,0,1607,0
"2013M07",7,0,44,0,11,0,114,0,15,0,24,0,5,0,99,0,7,0,6,0,46,0,8,0,14,0,7,0,6,0,41,0,26,0,1,0,16,0,4,0,67,0,29,0,226,0,988,0,6,0,70,0,36,0,64,0,38,0,29,0,19,0,279,0,17,0,71,0,106,0,27,0,20,0,17,0,9,0,96,0,22,0,14,0,127,0,3,0,3,0,42,0,86,0,1412,0
"2013M08",14,0,26,0,12,0,139,0,3,0,21,0,0,0,175,0,7,0,7,0,50,0,9,0,6,0,9,0,8,0,38,0,10,0,6,0,34,0,3,0,66,0,25,0,253,0,1128,0,13,0,110,0,33,0,117,0,31,0,44,0,28,0,354,0,12,0,70,0,113,0,22,0,22,0,15,0,10,0,142,0,22,0,12,0,142,0,7,0,7,0,24,0,100,0,1796,0
"2013M09",2,0,41,0,8,0,136,0,16,0,29,0,3,0,224,0,2,0,15,0,40,0,0,0,19,0,7,0,25,0,35,0,23,0,24,0,20,0,11,0,80,0,24,0,254,0,1189,0,11,0,129,0,60,0,79,0,71,0,28,0,60,0,407,0,8,0,75,0,74,0,30,0,21,0,12,0,12,0,112,0,12,0,16,0,118,0,21,0,9,0,25,0,87,0,1843,0
"2013M10",1,0,32,0,3,0,136,0,13,0,27,0,7,0,174,0,5,0,6,0,33,0,13,0,9,0,14,0,27,0,25,0,7,0,8,0,19,0,1,0,56,0,37,0,330,0,1093,0,7,0,149,0,52,0,111,0,71,0,13,0,58,0,393,0,16,0,66,0,84,0,36,0,21,0,13,0,15,0,170,0,13,0,27,0,99,0,19,0,12,0,32,0,119,0,2013,0
"2013M11",7,0,38,0,5,0,153,0,6,0,18,0,0,0,203,0,7,0,6,0,57,0,5,0,20,0,12,0,37,0,40,0,16,0,3,0,11,0,3,0,71,0,44,0,290,0,1187,0,10,0,133,0,38,0,205,0,76,0,30,0,94,0,437,0,13,0,82,0,93,0,29,0,12,0,18,0,27,0,107,0,14,0,18,0,82,0,20,0,10,0,37,0,97,0,2064,0
"2013M12",10,0,59,0,6,0,153,0,22,0,31,0,1,0,192,0,5,0,3,0,51,0,3,0,16,0,12,0,28,0,47,0,24,0,5,0,20,0,4,0,126,0,62,0,256,0,1306,0,8,0,98,0,23,0,182,0,39,0,61,0,55,0,275,0,9,0,32,0,63,0,19,0,11,0,8,0,15,0,66,0,14,0,7,0,112,0,8,0,6,0,29,0,78,0,1490,0
"2014M01",10,0,54,0,12,0,111,0,20,0,29,0,1,0,173,0,8,0,6,0,63,0,14,0,13,0,21,0,40,0,50,0,22,0,36,0,37,0,6,0,31,0,55,0,283,0,1307,0,19,0,164,0,54,0,90,0,68,0,19,0,63,0,408,0,7,0,74,0,88,0,20,0,9,0,13,0,22,0,106,0,27,0,10,0,114,0,8,0,3,0,51,0,106,0,1805,0
"2014M02",7,0,51,0,6,0,151,0,7,0,12,0,6,0,104,0,3,0,2,0,53,0,8,0,12,0,5,0,22,0,39,0,28,0,4,0,23,0,6,0,149,0,53,0,284,0,1202,0,14,0,170,0,54,0,142,0,47,0,22,0,75,0,313,0,11,0,66,0,111,0,28,0,21,0,17,0,14,0,182,0,16,0,9,0,108,0,11,0,3,0,44,0,95,0,2000,0
"2014M03",9,0,45,0,4,0,174,0,4,0,17,0,4,0,132,0,6,0,8,0,93,0,4,0,22,0,10,0,16,0,34,0,22,0,3,0,17,0,13,0,91,0,35,0,403,0,1320,0,20,0,172,0,36,0,166,0,46,0,48,0,50,0,290,0,15,0,58,0,112,0,26,0,16,0,16,0,31,0,136,0,14,0,10,0,74,0,8,0,8,0,41,0,102,0,1979,0
"2014M04",3,0,48,0,3,0,138,0,2,0,21,0,0,0,108,0,5,0,5,0,70,0,16,0,11,0,7,0,65,0,67,0,16,0,7,0,11,0,7,0,72,0,21,0,206,0,1060,0,9,0,108,0,27,0,106,0,30,0,40,0,26,0,278,0,12,0,46,0,86,0,44,0,30,0,9,0,9,0,136,0,9,0,5,0,55,0,3,0,7,0,30,0,64,0,1519,0
"2014M05",6,0,41,0,8,0,157,0,1,0,12,0,0,0,72,0,2,0,2,0,62,0,3,0,7,0,3,0,17,0,61,0,16,0,5,0,15,0,3,0,120,0,41,0,213,0,1011,0,10,0,112,0,27,0,87,0,16,0,43,0,38,0,287,0,11,0,29,0,91,0,40,0,30,0,16,0,14,0,148,0,17,0,8,0,64,0,2,0,11,0,31,0,92,0,1518,0
"2014M06",4,0,42,0,16,0,185,0,4,0,21,0,3,0,101,0,5,0,10,0,93,0,3,0,20,0,8,0,51,0,45,0,23,0,4,0,16,0,3,0,142,0,41,0,230,0,1243,0,11,0,92,0,27,0,86,0,17,0,46,0,47,0,277,0,21,0,40,0,102,0,43,0,38,0,10,0,14,0,236,0,19,0,14,0,85,0,2,0,1,0,44,0,101,0,1630,0
"2014M07",9,0,55,0,11,0,129,0,4,0,25,0,4,0,96,0,8,0,1,0,55,0,5,0,13,0,3,0,17,0,28,0,32,0,5,0,33,0,6,0,78,0,31,0,171,0,968,0,11,0,80,0,24,0,88,0,32,0,44,0,30,0,218,0,4,0,42,0,98,0,31,0,25,0,14,0,7,0,216,0,24,0,7,0,84,0,5,0,13,0,35,0,101,0,1494,0
"2014M08",7,0,32,0,6,0,207,0,13,0,21,0,3,0,134,0,7,0,4,0,73,0,5,0,9,0,4,0,16,0,61,0,18,0,4,0,28,0,0,0,140,0,39,0,261,0,1347,0,14,0,108,0,26,0,139,0,55,0,49,0,29,0,350,0,12,0,34,0,142,0,38,0,19,0,19,0,16,0,253,0,26,0,16,0,79,0,6,0,13,0,52,0,103,0,1915,0
"2014M09",19,0,40,0,9,0,178,0,8,0,31,0,5,0,178,0,4,0,4,0,57,0,2,0,17,0,11,0,12,0,47,0,17,0,4,0,20,0,8,0,33,0,46,0,253,0,1205,0,10,0,146,0,58,0,188,0,81,0,36,0,76,0,441,0,28,0,57,0,95,0,38,0,24,0,11,0,15,0,147,0,26,0,16,0,119,0,15,0,9,0,54,0,91,0,2213,0
"2014M10",7,0,44,0,11,0,170,0,11,0,24,0,3,0,184,0,8,0,6,0,62,0,4,0,14,0,20,0,25,0,48,0,14,0,6,0,18,0,7,0,100,0,26,0,245,0,1331,0,14,0,130,0,49,0,210,0,75,0,36,0,95,0,431,0,15,0,57,0,77,0,30,0,31,0,9,0,16,0,168,0,22,0,21,0,78,0,34,0,12,0,37,0,98,0,2266,0
"2014M11",13,0,47,0,14,0,153,0,6,0,12,0,8,0,201,0,6,0,3,0,72,0,8,0,15,0,16,0,27,0,63,0,26,0,9,0,19,0,7,0,160,0,44,0,243,0,1338,0,12,0,149,0,59,0,165,0,80,0,27,0,111,0,368,0,15,0,51,0,79,0,37,0,32,0,16,0,21,0,166,0,18,0,15,0,79,0,22,0,10,0,61,0,107,0,2171,0
"2014M12",6,0,61,0,8,0,166,0,11,0,34,0,3,0,185,0,4,0,3,0,47,0,8,0,15,0,10,0,26,0,29,0,25,0,4,0,17,0,0,0,131,0,41,0,173,0,1179,0,8,0,122,0,31,0,103,0,38,0,42,0,86,0,251,0,18,0,23,0,91,0,28,0,4,0,8,0,27,0,106,0,11,0,14,0,75,0,4,0,17,0,40,0,81,0,1516,0
"2015M01",21,0,60,0,10,0,153,0,10,0,30,0,0,0,142,0,13,0,5,0,81,0,6,0,15,0,16,0,55,0,74,0,55,0,29,0,18,0,2,0,65,0,33,0,265,0,1354,0,14,0,237,0,52,0,114,0,62,0,32,0,106,0,454,0,13,0,63,0,111,0,34,0,17,0,7,0,33,0,129,0,27,0,23,0,125,0,6,0,3,0,61,0,95,0,2115,0
"2015M02",12,0,50,0,4,0,79,0,6,0,31,0,2,0,109,0,3,0,2,0,51,0,2,0,20,0,13,0,20,0,61,0,30,0,6,0,23,0,3,0,198,0,42,0,202,0,1133,0,19,0,166,0,37,0,124,0,55,0,46,0,73,0,308,0,6,0,50,0,140,0,39,0,12,0,17,0,18,0,121,0,20,0,14,0,80,0,8,0,12,0,51,0,79,0,1868,0
